steig_id;stop_id;name;rbl;direction
1126086046;1085623223;"Clemens-Holzmeister-Straße";1870;"H"
1126086047;1085623847;"Hertha-Firnberg-Straße";2598;"H"
1126086059;1085623850;"Wienerberg City";2599;"H"
1126086097;1085623850;"Wienerberg City";2599;"R"
1126086098;1085623223;"Clemens-Holzmeister-Straße";1763;"R"
1126086099;1085614730;"Altdorferstraße";783;"R"
1126086100;1085621686;"Stefan-Fadinger-Platz";784;"R"
1126086101;1085616749;"Gußriegelstraße";1896;"R"
1126086102;1085623229;"Graffgasse";1793;"R"
1126086103;1085621218;"Starhemberg-Kaserne";1398;"R"
1126086104;1085621214;"Holbeingasse";1399;"R"
1126086105;1085622188;"Troststraße/Neilreichgasse";1436;"R"
1126086106;1085615698;"Laxenburger Str./Troststr.";1931;"R"
1126086107;1085619887;"Ettenreichgasse/Schulzentrum";2006;"R"
1126086108;1085623233;"Troststraße";3408;"R"
1126086109;1085619348;"Reumannplatz";4829;"R"
1126086133;1085617903;"Kaisermühlen-VIC";72;"H"
1126086134;1085623741;"Donau-City Nord";8766;"H"
1126086135;1085623745;"Verbindungsweg";8764;"H"
1126086136;1085623749;"Donauturm";8762;"H"
1126086143;1085622792;"Wildbadgasse";8760;"H"
1126086144;1085622536;"Warhanekgasse";8775;"H"
1126086145;1085616280;"Friedstraße";8776;"H"
1126086146;1085617706;"Josef-Melichar-Gasse";8777;"H"
1126086147;1085619628;"Sandrockgasse";8778;"H"
1126086148;1085621020;"Neue Donau";8754;"H"
1126086149;1085617380;"Hubertusdamm";8753;"H"
1126086150;1085620405;"Matthäus-Jiszda-Straße";5542;"H"
1126086151;1085616081;"Floridsdorf";5737;"H"
1126086152;1085621020;"Neue Donau";8754;"H"
1126086172;1085616081;"Floridsdorf";5737;"R"
1126086173;1085620405;"Matthäus-Jiszda-Straße";5738;"R"
1126086174;1085617380;"Hubertusdamm";8752;"R"
1126086175;1085621020;"Neue Donau";5235;"R"
1126086176;1085615502;"Kugelfanggasse";8755;"R"
1126086177;1085617706;"Josef-Melichar-Gasse";8756;"R"
1126086178;1085616280;"Friedstraße";8757;"R"
1126086179;1085622536;"Warhanekgasse";8758;"R"
1126086180;1085622792;"Wildbadgasse";8759;"R"
1126086181;1085615024;"Arbeiterinnenstrandbad";8774;"R"
1126086182;1085621808;"Strandbad Alte Donau";8772;"R"
1126086183;1085613907;"Bundessportbad";8770;"R"
1126086184;1085614735;"Alte Donau";8768;"R"
1126086188;1085617903;"Kaisermühlen-VIC";72;"R"
1126086221;1085614623;"Alaudagasse";2932;"H"
1126086222;1085621795;"Stockholmer Platz";2236;"H"
1126086223;1085622745;"Neulaa";2931;"H"
1126086224;1085617233;"Himberger Straße";3177;"H"
1126086225;1085621868;"Sulzengasse";3178;"H"
1126086226;1085616649;"Großmarktstraße";3722;"H"
1126086227;1085618516;"Oberlaaer Straße";3181;"H"
1126086228;1085621315;"Siedlung Blumental";1945;"H"
1126086229;1085615361;"Kolbegasse";2137;"H"
1126086230;1085617618;"Jochen-Rindt-Straße";5589;"H"
1126086237;1085617534;"Inzersdorf Friedhof";5198;"H"
1126086238;1085618763;"Pfarrgasse";1947;"H"
1126086239;1085621767;"Sterngasse";1891;"H"
1126086241;1085622173;"Traviatagasse";1923;"H"
1126086242;1085614589;"Adamovichgasse";2093;"H"
1126086244;1085615557;"Lamezanstraße";2094;"H"
1126086245;1085619386;"Richard-Strauss-Straße";1905;"H"
1126086246;1085615378;"Inzersdorf, Slamastraße";2095;"H"
1126086276;1085615378;"Inzersdorf, Slamastraße";2095;"R"
1126086278;1085616036;"Pfarrgasse/Traviatagasse";2096;"R"
1126086279;1085622173;"Traviatagasse";1929;"R"
1126086280;1085621767;"Sterngasse";1893;"R"
1126086281;1085618763;"Pfarrgasse";1967;"R"
1126086282;1085617534;"Inzersdorf Friedhof";1968;"R"
1126086283;1085617618;"Jochen-Rindt-Straße";2128;"R"
1126086284;1085615361;"Kolbegasse";2129;"R"
1126086285;1085621315;"Siedlung Blumental";1969;"R"
1126086286;1085618516;"Oberlaaer Straße";5629;"R"
1126086287;1085616649;"Großmarktstraße";3403;"R"
1126086288;1085621868;"Sulzengasse";3180;"R"
1126086289;1085617233;"Himberger Straße";2929;"R"
1126086290;1085622745;"Neulaa";2930;"R"
1126086291;1085621795;"Stockholmer Platz";3190;"R"
1126086292;1085623576;"Pensionisten-Wohnhaus Laaer Berg";2879;"R"
1126086293;1085614623;"Alaudagasse";2939;"R"
1126086390;1085620737;"Aspern Nord";3339;"H"
1126086391;1085620110;"Seiseneggergasse";3340;"H"
1126086392;1085617082;"Heringgasse";3341;"H"
1126086393;1085622540;"Röbbelinggasse";3404;"H"
1126086394;1085619337;"Asparagusweg";3342;"H"
1126086395;1085614101;"Daphneweg";3343;"H"
1126086396;1085617389;"Huflattichweg";3344;"H"
1126086400;1085618219;"Neueßling";909;"H"
1126086401;1085622138;"Thujagasse";925;"H"
1126086402;1085621552;"Speierlinggasse";926;"H"
1126086403;1085617531;"Invalidensiedlung";927;"H"
1126086421;1085617531;"Invalidensiedlung";927;"R"
1126086422;1085621552;"Speierlinggasse";928;"R"
1126086423;1085622138;"Thujagasse";929;"R"
1126086424;1085618219;"Neueßling";3345;"R"
1126086425;1085614675;"Algenweg";930;"R"
1126086426;1085617389;"Huflattichweg";931;"R"
1126086427;1085614101;"Daphneweg";932;"R"
1126086428;1085619337;"Asparagusweg";3346;"R"
1126086429;1085622540;"Röbbelinggasse";3405;"R"
1126086430;1085617082;"Heringgasse";3347;"R"
1126086431;1085620110;"Seiseneggergasse";3348;"R"
1126086432;1085620737;"Aspern Nord";3339;"R"
1126086567;1085619348;"Reumannplatz";2579;"H"
1126086568;1085619887;"Ettenreichgasse/Schulzentrum";2017;"H"
1126086569;1085615698;"Laxenburger Str./Troststr.";1940;"H"
1126086570;1085615708;"Laxenburger Straße/Raxstraße";1941;"H"
1126086572;1085615420;"Kornauthgasse";2064;"H"
1126086573;1085621259;"Sibeliusstraße";1942;"H"
1126086574;1085622730;"Wienerfeld";1958;"H"
1126086575;1085618516;"Oberlaaer Straße";1944;"H"
1126086576;1085621315;"Siedlung Blumental";1945;"H"
1126086577;1085617534;"Inzersdorf Friedhof";1946;"H"
1126086587;1085618763;"Pfarrgasse";1947;"H"
1126086588;1085621767;"Sterngasse";1927;"H"
1126086589;1085623284;"Klingerstraße";3423;"H"
1126086590;1085619070;"Purkytgasse";1966;"H"
1126086591;1085622827;"Willendorfer Gasse";1890;"H"
1126086592;1085619916;"Schwarzenhaidestraße";1949;"H"
1126086593;1085621735;"Steinsee";1806;"H"
1126086594;1085622866;"Alterlaa";1819;"H"
1126086596;1085620682;"Mühlbreiten";1807;"H"
1126086597;1085619720;"Schloss Alterlaa";1808;"H"
1126086598;1085617714;"Josef-Österreicher-Gasse";1809;"H"
1126086599;1085613831;"Brunner Straße/Erlaaer Straße";1907;"H"
1126086600;1085615086;"Atzgersdorf Kirchenplatz";1908;"H"
1126086601;1085615090;"Atzgersdorf";1665;"H"
1126086602;1085619538;"Rudolf-Zeller-Gasse";1666;"H"
1126086603;1085614065;"Corvinusgasse";1909;"H"
1126086604;1085620126;"Liesing Schulzentrum";1910;"H"
1126086605;1085619526;"Schartlgasse";2317;"H"
1126086606;1085615400;"Dirmhirngasse";2743;"H"
1126086607;1085615877;"Liesing";2305;"H"
1126086644;1085615877;"Liesing";2305;"R"
1126086645;1085620456;"Mehlführergasse";2316;"R"
1126086646;1085620126;"Liesing Schulzentrum";1911;"R"
1126086647;1085614065;"Corvinusgasse";1912;"R"
1126086648;1085619538;"Rudolf-Zeller-Gasse";1650;"R"
1126086649;1085615090;"Atzgersdorf";1651;"R"
1126086650;1085615086;"Atzgersdorf Kirchenplatz";1652;"R"
1126086651;1085615352;"Knotzenbachgasse";1657;"R"
1126086652;1085613831;"Brunner Straße/Erlaaer Straße";1828;"R"
1126086653;1085617714;"Josef-Österreicher-Gasse";1829;"R"
1126086654;1085619720;"Schloss Alterlaa";1830;"R"
1126086655;1085620682;"Mühlbreiten";1831;"R"
1126086656;1085622866;"Alterlaa";1963;"R"
1126086658;1085621735;"Steinsee";1964;"R"
1126086659;1085619916;"Schwarzenhaidestraße";1965;"R"
1126086660;1085619070;"Purkytgasse";1914;"R"
1126086661;1085623284;"Klingerstraße";3424;"R"
1126086662;1085621767;"Sterngasse";1893;"R"
1126086663;1085618763;"Pfarrgasse";1967;"R"
1126086664;1085617534;"Inzersdorf Friedhof";1968;"R"
1126086665;1085617618;"Jochen-Rindt-Straße";2128;"R"
1126086666;1085615361;"Kolbegasse";2129;"R"
1126086667;1085621315;"Siedlung Blumental";1969;"R"
1126086668;1085618516;"Oberlaaer Straße";1970;"R"
1126086669;1085622730;"Wienerfeld";1971;"R"
1126086670;1085621259;"Sibeliusstraße";1972;"R"
1126086671;1085619219;"Laxenburger Str./Sahulkastr.";1869;"R"
1126086673;1085615708;"Laxenburger Straße/Raxstraße";1974;"R"
1126086674;1085615698;"Laxenburger Str./Troststr.";2005;"R"
1126086675;1085619887;"Ettenreichgasse/Schulzentrum";2006;"R"
1126086676;1085623233;"Troststraße";3408;"R"
1126086677;1085619348;"Reumannplatz";2579;"R"
1126086708;1085615926;"Aspernstraße";8685;"H"
1126086713;1085616024;"Löschniggasse";2738;"H"
1126086714;1085620931;"Goldregengasse";8631;"H"
1126086715;1085620934;"Pilotengasse";8632;"H"
1126086716;1085620937;"Reglergasse";8633;"H"
1126086717;1085614944;"An den alten Schanzen";8634;"H"
1126086718;1085620941;"Kornblumenweg";8635;"H"
1126086719;1085617821;"Hagedornweg";8636;"H"
1126086720;1085620305;"Ostbahnbegleitstraße";8140;"H"
1126086721;1085616968;"Hausfeldstraße";2736;"H"
1126086722;1085614799;"Am Heidjöchl";2737;"H"
1126086723;1085614791;"Zanggasse";3114;"H"
1126086724;1085618211;"Neubreitenlee";8073;"H"
1126086725;1085618719;"Pfalzgasse";8694;"H"
1126086731;1085623882;"Lackenjöchelgasse";8066;"H"
1126086732;1085613774;"Breitenlee Ort";8065;"H"
1126086733;1085623886;"Ginsterweg";8064;"H"
1126086734;1085623817;"Breitenlee Schule";1278;"H"
1126086766;1085623817;"Breitenlee Schule";1278;"R"
1126086767;1085613774;"Breitenlee Ort";916;"R"
1126086768;1085623882;"Lackenjöchelgasse";8695;"R"
1126086776;1085618211;"Neubreitenlee";5729;"R"
1126086777;1085614791;"Zanggasse";3792;"R"
1126086778;1085614799;"Am Heidjöchl";2737;"R"
1126086779;1085616968;"Hausfeldstraße";8637;"R"
1126086780;1085620305;"Ostbahnbegleitstraße";8141;"R"
1126086781;1085615790;"Resedaweg";8069;"R"
1126086782;1085620225;"Margeritenweg";8070;"R"
1126086783;1085620941;"Kornblumenweg";8071;"R"
1126086784;1085614944;"An den alten Schanzen";8640;"R"
1126086785;1085620937;"Reglergasse";8641;"R"
1126086786;1085620947;"Aurikelweg";8642;"R"
1126086787;1085623794;"Soldanellenweg";8643;"R"
1126086788;1085616785;"Haberlandtgasse";8644;"R"
1126086789;1085620202;"Lohwaggasse";1049;"R"
1126086790;1085621345;"Siegesplatz";1050;"R"
1126086791;1085615075;"Asperner Heldenplatz";5702;"R"
1126086792;1085620869;"Aspern, Oberdorfstraße";2406;"R"
1126086793;1085618443;"Aspernstraße/Oberdorfstr.";8056;"R"
1126086794;1085615926;"Aspernstraße";8685;"R"
1126099282;1085618535;"Oper/Karlsplatz U";5604;"H"
1126099283;1085613945;"Burgring";14;"H"
1126099284;1085614251;"Ring/Volkstheater U";15;"H"
1126099285;1085613954;"Rathausplatz/Burgtheater";17;"H"
1126099286;1085619809;"Schottentor";18;"H"
1126099287;1085613969;"Börse";5201;"H"
1126099288;1085619773;"Schottenring";5569;"H"
1126099289;1085619931;"Schwedenplatz";5503;"H"
1126099290;1085614229;"Stubentor";10;"H"
1126099291;1085619894;"Schwarzenbergplatz";12;"H"
1126099292;1085618535;"Oper/Karlsplatz U";5604;"H"
1126099293;1085613961;"Bärenmühldurchgang";1679;"H"
1126099294;1085619711;"Schleifmühlgasse";1681;"H"
1126099295;1085622043;"Taubstummengasse";5701;"H"
1126099296;1085618849;"Kolschitzkygasse";676;"H"
1126099297;1085621903;"Hauptbahnhof";4808;"H"
1126099298;1085613644;"Laxenburger Str./Gudrunstr.";4809;"H"
1126099299;1085619090;"Quellenplatz";4810;"H"
1126099301;1085615058;"Arthaberplatz";717;"H"
1126099302;1085615698;"Laxenburger Str./Troststr.";1940;"H"
1126099303;1085615708;"Laxenburger Straße/Raxstraße";1941;"H"
1126099305;1085615420;"Kornauthgasse";2064;"H"
1126099306;1085621259;"Sibeliusstraße";1942;"H"
1126099307;1085622730;"Wienerfeld";1958;"H"
1126099308;1085618516;"Oberlaaer Straße";1944;"H"
1126099309;1085621315;"Siedlung Blumental";1945;"H"
1126099310;1085617534;"Inzersdorf Friedhof";1946;"H"
1126099311;1085618763;"Pfarrgasse";1947;"H"
1126099312;1085621767;"Sterngasse";1927;"H"
1126099313;1085623284;"Klingerstraße";3423;"H"
1126099314;1085619070;"Purkytgasse";1966;"H"
1126099315;1085622827;"Willendorfer Gasse";1890;"H"
1126099316;1085619916;"Schwarzenhaidestraße";1949;"H"
1126099317;1085621735;"Steinsee";1806;"H"
1126099318;1085622866;"Alterlaa";1819;"H"
1126099320;1085620682;"Mühlbreiten";1807;"H"
1126099321;1085619720;"Schloss Alterlaa";1808;"H"
1126099322;1085617714;"Josef-Österreicher-Gasse";1809;"H"
1126099323;1085613831;"Brunner Straße/Erlaaer Straße";1907;"H"
1126099324;1085615086;"Atzgersdorf Kirchenplatz";1908;"H"
1126099325;1085615090;"Atzgersdorf";1665;"H"
1126099326;1085619538;"Rudolf-Zeller-Gasse";1666;"H"
1126099327;1085614065;"Corvinusgasse";1909;"H"
1126099328;1085620126;"Liesing Schulzentrum";1910;"H"
1126099329;1085619526;"Schartlgasse";2317;"H"
1126099330;1085615877;"Liesing";1656;"H"
1126099374;1085615877;"Liesing";1656;"R"
1126099375;1085620456;"Mehlführergasse";2316;"R"
1126099376;1085620126;"Liesing Schulzentrum";1911;"R"
1126099377;1085614065;"Corvinusgasse";1912;"R"
1126099378;1085619538;"Rudolf-Zeller-Gasse";1650;"R"
1126099379;1085615090;"Atzgersdorf";1651;"R"
1126099380;1085615086;"Atzgersdorf Kirchenplatz";1652;"R"
1126099381;1085615352;"Knotzenbachgasse";1657;"R"
1126099382;1085613831;"Brunner Straße/Erlaaer Straße";1828;"R"
1126099383;1085617714;"Josef-Österreicher-Gasse";1829;"R"
1126099384;1085619720;"Schloss Alterlaa";1830;"R"
1126099385;1085620682;"Mühlbreiten";1831;"R"
1126099386;1085622866;"Alterlaa";1963;"R"
1126099387;1085621735;"Steinsee";1964;"R"
1126099388;1085619916;"Schwarzenhaidestraße";1965;"R"
1126099389;1085619070;"Purkytgasse";1914;"R"
1126099390;1085623284;"Klingerstraße";3424;"R"
1126099391;1085621767;"Sterngasse";1893;"R"
1126099392;1085618763;"Pfarrgasse";1967;"R"
1126099393;1085617534;"Inzersdorf Friedhof";1968;"R"
1126099394;1085617618;"Jochen-Rindt-Straße";2128;"R"
1126099395;1085615361;"Kolbegasse";2129;"R"
1126099396;1085621315;"Siedlung Blumental";1969;"R"
1126099397;1085618516;"Oberlaaer Straße";1970;"R"
1126099398;1085622730;"Wienerfeld";1971;"R"
1126099399;1085621259;"Sibeliusstraße";1972;"R"
1126099400;1085619219;"Laxenburger Str./Sahulkastr.";1869;"R"
1126099401;1085615708;"Laxenburger Straße/Raxstraße";1974;"R"
1126099403;1085615698;"Laxenburger Str./Troststr.";2005;"R"
1126099404;1085615058;"Arthaberplatz";4803;"R"
1126099405;1085619090;"Quellenplatz";4804;"R"
1126099406;1085613644;"Laxenburger Str./Gudrunstr.";4805;"R"
1126099407;1085621903;"Hauptbahnhof";4807;"R"
1126099408;1085613576;"Belvederegasse";5627;"R"
1126099409;1085622043;"Taubstummengasse";5700;"R"
1126099410;1085619341;"Resselgasse";5628;"R"
1126099411;1085618535;"Oper/Karlsplatz U";5604;"R"
1126099442;1085619931;"Schwedenplatz";5508;"H"
1126099443;1085619773;"Schottenring";;"H"
1126099444;1085618466;"Obere Augartenstraße";2399;"H"
1126099445;1085616353;"Gaußplatz";5547;"H"
1126099446;1085622504;"Wallensteinplatz";2202;"H"
1126099447;1085613809;"Brigittaplatz";2755;"H"
1126099448;1085621000;"Jägerstraße";2204;"H"
1126099449;1085617488;"Höchstädtplatz";2494;"H"
1126099450;1085616266;"Friedrich-Engels-Platz";5530;"H"
1126099451;1085620405;"Matthäus-Jiszda-Straße";5542;"H"
1126099454;1085614863;"Am Spitz";638;"H"
1126099455;1085619859;"Floridsdorfer Markt";2205;"H"
1126099456;1085623165;"Bahnsteggasse";2192;"H"
1126099457;1085613844;"Brünner Straße";2206;"H"
1126099458;1085621251;"Shuttleworthstraße";2207;"H"
1126099459;1085616638;"Großjedlersdorf";2208;"H"
1126099460;1085614012;"Carabelligasse";2201;"H"
1126099461;1085616398;"Brünner Straße/Hanreitergasse";5739;"H"
1126099462;1085616871;"Empergergasse";5740;"H"
1126099463;1085613621;"Anton-Schall-Gasse";5741;"H"
1126099464;1085622335;"Van-Swieten-Kaserne";5742;"H"
1126099465;1085621675;"Stammersdorf";5732;"H"
1126099493;1085621675;"Stammersdorf";5549;"R"
1126099494;1085622335;"Van-Swieten-Kaserne";5733;"R"
1126099495;1085613621;"Anton-Schall-Gasse";5734;"R"
1126099496;1085616871;"Empergergasse";5735;"R"
1126099497;1085616398;"Brünner Straße/Hanreitergasse";5736;"R"
1126099498;1085614012;"Carabelligasse";2200;"R"
1126099499;1085616638;"Großjedlersdorf";2219;"R"
1126099500;1085621251;"Shuttleworthstraße";2220;"R"
1126099501;1085613844;"Brünner Straße";2221;"R"
1126099502;1085623165;"Bahnsteggasse";2213;"R"
1126099503;1085619859;"Floridsdorfer Markt";2222;"R"
1126099507;1085614863;"Am Spitz";637;"R"
1126099508;1085620405;"Matthäus-Jiszda-Straße";5538;"R"
1126099509;1085616266;"Friedrich-Engels-Platz";5539;"R"
1126099510;1085617488;"Höchstädtplatz";2497;"R"
1126099511;1085621000;"Jägerstraße";2157;"R"
1126099512;1085613809;"Brigittaplatz";2757;"R"
1126099513;1085622504;"Wallensteinplatz";2224;"R"
1126099514;1085616353;"Gaußplatz";2387;"R"
1126099515;1085618466;"Obere Augartenstraße";5546;"R"
1126099516;1085619773;"Schottenring";5569;"R"
1126099517;1085619931;"Schwedenplatz";5508;"R"
1126099557;1085618535;"Oper/Karlsplatz U";5607;"H"
1126099558;1085622411;"Volkstheater";1440;"H"
1126099559;1085621785;"Stiftgasse";1441;"H"
1126099560;1085621308;"Siebensterngasse";1486;"H"
1126099561;1085619299;"Westbahnstraße/Neubaugasse";1442;"H"
1126099562;1085623081;"Westbahnstraße/Zieglergasse";1443;"H"
1126099563;1085617945;"Westbahnstraße/Kaiserstraße";1444;"H"
1126099564;1085622294;"Urban-Loritz-Platz";5564;"H"
1126099565;1085622620;"Westbahnhof";5658;"H"
1126099566;1085622294;"Urban-Loritz-Platz";5564;"H"
1126099567;1085616798;"Beingasse";1446;"H"
1126099568;1085619992;"Schweglerstraße";1447;"H"
1126099569;1085617393;"Huglgasse";1448;"H"
1126099570;1085617659;"Johnstraße";1449;"H"
1126099571;1085618913;"Hütteldorfer Straße";1450;"H"
1126099572;1085613780;"Breitensee";1452;"H"
1126099573;1085615828;"Leyserstraße";1453;"H"
1126099574;1085616879;"Hütteldorfer Str./Lützowgasse";1454;"H"
1126099575;1085618773;"Seckendorfstraße";1455;"H"
1126099576;1085622484;"Waidhausenstraße";1456;"H"
1126099577;1085617287;"Hütteldorfer Str./Hochsatzengasse";1457;"H"
1126099578;1085616241;"Baumgarten";1458;"H"
1126099579;1085620802;"Deutschordenstraße";3375;"H"
1126099580;1085623950;"Bahnhofstraße";3241;"H"
1126099581;1085617412;"Hütteldorf";3282;"H"
1126099582;1085613588;"Bergmillergasse";5698;"H"
1126099583;1085613898;"Hütteldorf, Bujattigasse";5791;"H"
1126099641;1085613898;"Hütteldorf, Bujattigasse";5814;"R"
1126099642;1085613588;"Bergmillergasse";5696;"R"
1126099643;1085617412;"Hütteldorf";5697;"R"
1126099644;1085620802;"Deutschordenstraße";3231;"R"
1126099645;1085616241;"Baumgarten";1465;"R"
1126099646;1085617287;"Hütteldorfer Str./Hochsatzengasse";1466;"R"
1126099647;1085622484;"Waidhausenstraße";1467;"R"
1126099648;1085618773;"Seckendorfstraße";1468;"R"
1126099649;1085616879;"Hütteldorfer Str./Lützowgasse";1469;"R"
1126099650;1085615828;"Leyserstraße";1470;"R"
1126099651;1085613780;"Breitensee";1471;"R"
1126099652;1085618913;"Hütteldorfer Straße";1472;"R"
1126099653;1085617659;"Johnstraße";2618;"R"
1126099654;1085617393;"Huglgasse";1474;"R"
1126099655;1085619992;"Schweglerstraße";1475;"R"
1126099656;1085616798;"Beingasse";1476;"R"
1126099657;1085622294;"Urban-Loritz-Platz";535;"R"
1126099658;1085622620;"Westbahnhof";5669;"R"
1126099659;1085622294;"Urban-Loritz-Platz";5659;"R"
1126099660;1085617945;"Westbahnstraße/Kaiserstraße";1478;"R"
1126099661;1085623081;"Westbahnstraße/Zieglergasse";1479;"R"
1126099662;1085619299;"Westbahnstraße/Neubaugasse";1480;"R"
1126099663;1085621308;"Siebensterngasse";1487;"R"
1126099664;1085621785;"Stiftgasse";1481;"R"
1126099665;1085622411;"Volkstheater";5692;"R"
1126099666;1085620327;"Museumsquartier";5693;"R"
1126099667;1085618000;"Karlsplatz";1680;"R"
1126099668;1085618535;"Oper/Karlsplatz U";5607;"R"
1126099696;1085618535;"Oper/Karlsplatz U";1678;"H"
1126099697;1085613961;"Bärenmühldurchgang";1679;"H"
1126099698;1085619711;"Schleifmühlgasse";1681;"H"
1126099699;1085620495;"Mayerhofgasse";1712;"H"
1126099700;1085617647;"Johann-Strauß-Gasse";1713;"H"
1126099701;1085615677;"Laurenzgasse";5623;"H"
1126099702;1085620414;"Matzleinsdorfer Platz";5675;"H"
1126099703;1085615509;"Kundratstraße";5617;"H"
1126099704;1085621580;"Spinnerin am Kreuz";5071;"H"
1126099705;1085623223;"Clemens-Holzmeister-Straße";813;"H"
1126099706;1085614889;"Gesundheitszentrum Süd";814;"H"
1126099707;1085614343;"Eibesbrunnergasse";779;"H"
1126099708;1085622924;"Am Europlatz";780;"H"
1126099709;1085622718;"Wienerbergbrücke";517;"H"
1126099710;1085619682;"Meidling, Schedifkaplatz";1848;"H"
1126099711;1085623724;"Edelsinnstraße/Schwenkgasse";5614;"H"
1126099712;1085622146;"Edelsinnstraße";1775;"H"
1126099713;1085619731;"Schloss Hetzendorf";1776;"H"
1126099714;1085619464;"Rosenhügelstraße";1725;"H"
1126099715;1085615112;"Atzgersdorfer Straße";1726;"H"
1126099716;1085622555;"Wattmanngasse";1727;"H"
1126099717;1085617303;"Hofwiesengasse";1728;"H"
1126099718;1085617086;"Speising, Hermesstraße";1616;"H"
1126099746;1085617086;"Speising, Hermesstraße";5687;"R"
1126099747;1085617303;"Hofwiesengasse";1634;"R"
1126099748;1085622555;"Wattmanngasse";1739;"R"
1126099749;1085615112;"Atzgersdorfer Straße";1740;"R"
1126099750;1085619464;"Rosenhügelstraße";1741;"R"
1126099751;1085619731;"Schloss Hetzendorf";1782;"R"
1126099752;1085622146;"Edelsinnstraße";5615;"R"
1126099753;1085623724;"Edelsinnstraße/Schwenkgasse";5612;"R"
1126099754;1085619682;"Meidling, Schedifkaplatz";1847;"R"
1126099755;1085622718;"Wienerbergbrücke";790;"R"
1126099756;1085622924;"Am Europlatz";807;"R"
1126099757;1085614343;"Eibesbrunnergasse";781;"R"
1126099758;1085614889;"Gesundheitszentrum Süd";782;"R"
1126099759;1085623223;"Clemens-Holzmeister-Straße";2607;"R"
1126099760;1085621580;"Spinnerin am Kreuz";5616;"R"
1126099761;1085615509;"Kundratstraße";5618;"R"
1126099762;1085620414;"Matzleinsdorfer Platz";3853;"R"
1126099763;1085615677;"Laurenzgasse";5596;"R"
1126099764;1085617647;"Johann-Strauß-Gasse";5688;"R"
1126099765;1085620495;"Mayerhofgasse";1753;"R"
1126099766;1085618687;"Paulanergasse";1754;"R"
1126099767;1085619341;"Resselgasse";5628;"R"
1126099768;1085618000;"Karlsplatz";1680;"R"
1126099769;1085618535;"Oper/Karlsplatz U";1678;"R"
1128405683;1085621478;"Skodagasse";660;"H"
1128405684;1085615662;"Laudongasse";661;"H"
1128405685;1085623187;"Lederergasse";662;"H"
1128405686;1085621857;"Strozzigasse";663;"H"
1128405687;1085618202;"Burggasse/Neubaugasse";664;"H"
1128405688;1085619299;"Westbahnstraße/Neubaugasse";665;"H"
1128405689;1085614906;"Neubaugasse";688;"H"
1128405690;1085618096;"Haus des Meeres";668;"H"
1128405691;1085614555;"Esterházygasse";682;"H"
1128405692;1085618833;"Pilgramgasse";669;"H"
1128405693;1085620309;"Margaretenplatz/Schönbrunner Straße";1701;"H"
1128405694;1085617193;"Schönbrunner Straße/Kettenbrückengasse";1702;"H"
1128405695;1085619041;"Preßgasse";1703;"H"
1128405696;1085613961;"Bärenmühldurchgang";1704;"H"
1128405697;1085618535;"Oper/Karlsplatz U";5605;"H"
1128405698;1085619894;"Schwarzenbergplatz";1491;"H"
1128405699;1085622270;"Unteres Belvedere";2012;"H"
1128405700;1085619311;"Rennweg";2013;"H"
1128405701;1085615312;"Kleistgasse";2014;"H"
1128405702;1085616821;"Oberzellergasse";2015;"H"
1128405703;1085622373;"St. Marx";288;"H"
1128405704;1085620166;"Litfaßstraße";5630;"H"
1128405705;1085620632;"Molitorgasse";5631;"H"
1128405706;1085616460;"Zippererstraße";5632;"H"
1128405707;1085615391;"Hauffgasse";5633;"H"
1128405708;1085616580;"Enkplatz";5634;"H"
1128405709;1085621418;"Simmering";5636;"H"
1128405710;1085616002;"Fickeysstraße";2033;"H"
1128405711;1085622592;"Weißenböckstraße";5815;"H"
1128405712;1085616068;"Florian-Hedorfer-Straße";2084;"H"
1128405713;1085614807;"Am Himmelreich";2070;"H"
1128405714;1085617504;"Hörtengasse";2071;"H"
1128405715;1085623549;"Schloss Neugebäude";3732;"H"
1128405716;1085614381;"Luzegasse";2072;"H"
1128405717;1085615297;"Klebindergraben";2073;"H"
1128405718;1085618660;"Pantucekgasse";2075;"H"
1128405719;1085616861;"Halterlacken";2354;"H"
1128405720;1085620697;"Mühlsangergasse";2355;"H"
1128405721;1085617888;"Kaiserebersdorf, Zinnergasse";2356;"H"
1128405772;1085617888;"Kaiserebersdorf, Zinnergasse";2356;"R"
1128405773;1085622327;"Valiergasse";3410;"R"
1128405774;1085621044;"Svetelskystraße";5677;"R"
1128405775;1085621095;"Wopenkastraße";3411;"R"
1128405776;1085614560;"Etrichstraße";2059;"R"
1128405777;1085623030;"Hauptwerkstätte";2060;"R"
1128405778;1085621153;"Leberweg";2457;"R"
1128405779;1085623018;"Zentralfriedhof 4.Tor";2061;"R"
1128405780;1085613797;"Roschégasse";2727;"R"
1128405781;1085622700;"Widholzgasse";2357;"R"
1128405782;1085617883;"Kaiserebersdorfer Friedhof";2351;"R"
1128405784;1085614381;"Luzegasse";2726;"R"
1128405785;1085623549;"Schloss Neugebäude";2086;"R"
1128405786;1085617504;"Hörtengasse";2087;"R"
1128405787;1085614807;"Am Himmelreich";2088;"R"
1128405788;1085616068;"Florian-Hedorfer-Straße";5643;"R"
1128405789;1085622592;"Weißenböckstraße";5778;"R"
1128405790;1085616002;"Fickeysstraße";5528;"R"
1128405791;1085621418;"Simmering";5636;"R"
1128405792;1085616580;"Enkplatz";5644;"R"
